word,pos,frequency
새롭다,adj,0.005555555555555556
우리나라,noun,0.0055248618784530384
내다,aux,0.005494505494505495
앉다,verb,0.00546448087431694
처음,noun,0.005434782608695652
손,noun,0.005405405405405406
몇,det,0.005376344086021506
그때,noun,0.0053475935828877
과정,noun,0.005319148936170213
삶,noun,0.005291005291005291
갖다,verb,0.005263157894736842
찾다,verb,0.005235602094240838
특히,adv,0.005208333333333333
시,dep,0.0051813471502590676
이상,noun,0.005154639175257732
지금,adv,0.005128205128205128
나가다,verb,0.00510204081632653
이야기,noun,0.005076142131979695
교육,noun,0.005050505050505051
사다,verb,0.005025125628140704
경제,noun,0.005
아직,adv,0.004975124378109453
잡다,verb,0.0049504950495049506
같이,adv,0.0049261083743842365
선생님,noun,0.004901960784313725
예술,noun,0.004878048780487805
서다,verb,0.0048543689320388345
못,adv,0.004830917874396135
역사,noun,0.004807692307692308
읽다,verb,0.004784688995215311
이제,adv,0.004761904761904762
결과,noun,0.004739336492890996
내용,noun,0.0047169811320754715
물론,adv,0.004694835680751174
동안,noun,0.004672897196261682
책,noun,0.004651162790697674
일어나다,verb,0.004629629629629629
당신,pron,0.004608294930875576
시장,noun,0.0045871559633027525
넣다,verb,0.0045662100456621
중요하다,adj,0.004545454545454545
무슨,det,0.004524886877828055
느끼다,verb,0.0045045045045045045
어렵다,adj,0.004484304932735426
힘,noun,0.004464285714285714
너무,adv,0.0044444444444444444
나라,noun,0.004424778761061947
부르다,verb,0.004405286343612335
의미,noun,0.0043859649122807015
자리,noun,0.004366812227074236
밝히다,verb,0.004347826086956522
죽다,verb,0.004329004329004329
이미,adv,0.004310344827586207
쪽,dep,0.004291845493562232
정치,noun,0.004273504273504274
국민,noun,0.00425531914893617
생명,noun,0.00423728813559322
얘기,noun,0.004219409282700422
학생,noun,0.004201680672268907
연구,noun,0.0041841004184100415
엄마,noun,0.004166666666666667
이름,noun,0.004149377593360996
하나,noun,0.004132231404958678
내리다,verb,0.00411522633744856
사건,noun,0.004098360655737705
및,adv,0.004081632653061225
쉽다,adj,0.0040650406504065045
짓다,verb,0.004048582995951417
또한,adv,0.004032258064516129
이유,noun,0.004016064257028112
또는,adv,0.004
필요하다,adj,0.00398406374501992
글,noun,0.003968253968253968
생기다,verb,0.003952569169960474
사용하다,verb,0.003937007874015748
남편,noun,0.00392156862745098
들어오다,verb,0.00390625
밖,noun,0.0038910505836575876
세상,noun,0.003875968992248062
작다,adj,0.003861003861003861
타다,verb,0.0038461538461538464
대학,noun,0.0038314176245210726
작품,noun,0.003816793893129771
상황,noun,0.0038022813688212928
가운데,noun,0.003787878787878788
보내다,verb,0.0037735849056603774
두다,verb,0.0037593984962406013
즉,adv,0.003745318352059925
따라서,adv,0.0037313432835820895
상태,noun,0.0037174721189591076
이후,noun,0.003703703703703704
당시,noun,0.0036900369003690036
문학,noun,0.003676470588235294
더욱,adv,0.003663003663003663
아주,adv,0.0036496350364963502
지방,noun,0.0036363636363636364
밤,noun,0.0036231884057971015
높다,adj,0.0036101083032490976
최근,noun,0.0035971223021582736
채,dep,0.0035842293906810036
현실,noun,0.0035714285714285713
환경,noun,0.0035587188612099642
컴퓨터,noun,0.0035460992907801418
먼저,adv,0.0035335689045936395
다니다,verb,0.0035211267605633804
얼마나,adv,0.0035087719298245615
자체,noun,0.0034965034965034965
열다,verb,0.003484320557491289
머리,noun,0.003472222222222222
묻다,verb,0.0034602076124567475
남다,verb,0.0034482758620689655
부분,noun,0.003436426116838488
기업,noun,0.003424657534246575
거기,pron,0.0034129692832764505
변화,noun,0.003401360544217687
아들,noun,0.003389830508474576
뜻,noun,0.0033783783783783786
아,intj,0.003367003367003367
기다리다,verb,0.003355704697986577
떨어지다,verb,0.0033444816053511705
선거,noun,0.0033333333333333335
관하다,verb,0.0033222591362126247
분,dep,0.0033112582781456954
그냥,adv,0.0033003300330033004
나누다,verb,0.003289473684210526
이용하다,verb,0.003278688524590164
거의,adv,0.0032679738562091504
곧,adv,0.003257328990228013
중심,noun,0.003246753246753247
활동,noun,0.003236245954692557
오늘,noun,0.0032258064516129032
서로,adv,0.003215434083601286
관심,noun,0.003205128205128205
역시,adv,0.003194888178913738
이거,pron,0.0031847133757961785
애,noun,0.0031746031746031746
광고,noun,0.0031645569620253164
나다,aux,0.0031545741324921135
방,noun,0.0031446540880503146
정신,noun,0.003134796238244514
이르다,verb,0.003125
땅,noun,0.003115264797507788
이루다,verb,0.003105590062111801
아침,noun,0.0030959752321981426
웃다,verb,0.0030864197530864196
현상,noun,0.003076923076923077
두다,aux,0.003067484662576687
떠나다,verb,0.0030581039755351682
기술,noun,0.003048780487804878
전체,noun,0.00303951367781155
그래,intj,0.0030303030303030303
얻다,verb,0.0030211480362537764
아름답다,adj,0.0030120481927710845
끝,noun,0.003003003003003003
민족,noun,0.0029940119760479044
간,dep,0.0029850746268656717
조사,noun,0.002976190476190476
듯,dep,0.002967359050445104
입,noun,0.0029585798816568047
뭐,intj,0.0029498525073746312
그대로,adv,0.0029411764705882353
영화,noun,0.002932551319648094
필요,noun,0.0029239766081871343
줄,dep,0.0029154518950437317
하늘,noun,0.0029069767441860465
년대,dep,0.002898550724637681
과학,noun,0.002890173410404624
듯하다,aux,0.002881844380403458
자연,noun,0.0028735632183908046
정말,adv,0.0028653295128939827
구조,noun,0.002857142857142857
결국,noun,0.002840909090909091
밥,noun,0.0028328611898017
입다,verb,0.002824858757062147
오히려,adv,0.0028169014084507044
프로그램,noun,0.0028089887640449437
네,intj,0.0028011204481792717
이루어지다,verb,0.002785515320334262
남,noun,0.002777777777777778
하루,noun,0.002770083102493075
그림,noun,0.0027624309392265192
적,dep,0.0027548209366391185
터,dep,0.0027472527472527475
마시다,verb,0.0027397260273972603
치다,verb,0.00273224043715847
혼자,noun,0.0027247956403269754
나가다,aux,0.002717391304347826
이제,noun,0.002702702702702703
교수,noun,0.0026954177897574125
술,noun,0.002688172043010753
사랑,noun,0.002680965147453083
의식,noun,0.00267379679144385
전화,noun,0.0026666666666666666
끝나다,verb,0.0026595744680851063
돌아오다,verb,0.002652519893899204
맞다,verb,0.0026455026455026454
아빠,noun,0.002638522427440633
걸리다,verb,0.002631578947368421
지키다,verb,0.0026246719160104987
한번,noun,0.002617801047120419
커피,noun,0.0026109660574412533
가슴,noun,0.0026041666666666665
길다,adj,0.0025906735751295338
바라보다,verb,0.002583979328165375
알아보다,verb,0.002577319587628866
회사,noun,0.002570694087403599
맛,noun,0.002564102564102564
대부분,noun,0.0025575447570332483
산업,noun,0.002551020408163265
매우,adv,0.002544529262086514
오르다,verb,0.0025380710659898475
음식,noun,0.002531645569620253
표정,noun,0.0025252525252525255
꼭,adv,0.0025188916876574307
일부,noun,0.002512562814070352
요즘,noun,0.002506265664160401
계획,noun,0.0025
느낌,noun,0.0024937655860349127
얼마,noun,0.0024875621890547263
고개,noun,0.0024813895781637717
성격,noun,0.0024752475247524753
계속,adv,0.0024691358024691358
세기,noun,0.0024630541871921183
세우다,verb,0.002457002457002457
아내,noun,0.0024509803921568627
가족,noun,0.0024449877750611247
현재,adv,0.0024330900243309003
세,det,0.002421307506053269
놓다,verb,0.0024096385542168677
발전,noun,0.002403846153846154
차,noun,0.002398081534772182
놀다,verb,0.0023923444976076554
향하다,verb,0.002386634844868735
관련,noun,0.002380952380952381
